t,obj_id
8187,18
8188,1141
8189,1264
8190,46
8191,157
8192,114
8193,12
8194,167
8195,557
8196,32
8197,810
8198,2
8199,6
8200,0
8201,62
8202,1844
8203,3
8204,188
8205,76
8206,0
8207,241
8208,7
8209,24
8210,1311
8211,2
8212,0
8213,0
8214,4
8215,1
8216,73
8217,1409
8218,0
8219,355
8220,35
8221,12
8222,2
8223,4
8224,1
8225,0
8226,0
8227,0
8228,0
8229,32
8230,128
8231,238
8232,0
8233,16
8234,52
8235,12
8236,516
8237,1
8238,7
8239,38
8240,2
8241,0
8242,19
8243,7
8244,0
8245,226
8246,479
8247,0
8248,952
8249,107
8250,1
8251,16
8252,11
8253,70
8254,26
8255,13
8256,11
8257,101
8258,5
8259,962
8260,23
8261,3
8262,10
8263,112
8264,4
8265,0
8266,0
8267,23
8268,56
8269,8
8270,8
8271,1
8272,71
8273,78
8274,0
8275,0
8276,44
8277,48
8278,1304
8279,421
8280,213
8281,22
8282,10
8283,6
8284,3
8285,4
8286,59
8287,0
8288,0
8289,1
8290,1
8291,1233
8292,0
8293,60
8294,84
8295,0
8296,6
8297,1485
8298,738
8299,595
8300,27
8301,0
8302,604
8303,4
8304,0
8305,52
8306,0
8307,412
8308,52
8309,74
8310,1
8311,0
8312,0
8313,0
8314,1
8315,3
8316,40
8317,2
8318,5
8319,0
8320,117
8321,71
8322,74
8323,0
8324,628
8325,4
8326,0
8327,9
8328,10
8329,1
8330,3
8331,65
8332,0
8333,7
8334,0
8335,17
8336,1
8337,620
8338,58
8339,19
8340,373
8341,9
8342,0
8343,28
8344,6
8345,690
8346,58
8347,787
8348,6
8349,1037
8350,0
8351,680
8352,9
8353,21
8354,782
8355,0
8356,65
8357,2
8358,474
8359,1092
8360,0
8361,0
8362,0
8363,0
8364,16
8365,0
8366,481
8367,49
8368,2
8369,2
8370,1154
8371,1
8372,24
8373,735
8374,907
8375,5
8376,62
8377,916
8378,21
8379,112
8380,20
8381,490
8382,25
8383,209
8384,5
8385,7
8386,55
8387,200
8388,4
8389,398
8390,96
8391,10
8392,7
8393,724
8394,288
8395,351
8396,2
8397,542
8398,320
8399,48
8400,8
8401,6
8402,1409
8403,20
8404,89
8405,16
8406,2
8407,2
8408,0
8409,7
8410,4
8411,0
8412,354
8413,132
8414,3
8415,1
8416,5
8417,2
8418,9
8419,410
8420,25
8421,7
8422,637
8423,21
8424,765
8425,73
8426,10
8427,92
8428,0
8429,0
8430,964
8431,191
8432,11
8433,3
8434,128
8435,1600
8436,0
8437,18
8438,41
8439,428
8440,4
8441,25
8442,18
8443,2
8444,0
8445,77
8446,2
8447,202
8448,19
8449,208
8450,579
8451,34
8452,10
8453,24
8454,2
8455,299
8456,48
8457,0
8458,2
8459,267
8460,31
8461,2
8462,12
8463,3
8464,8
8465,29
8466,110
8467,0
8468,14
8469,7
8470,0
8471,55
8472,2
8473,0
8474,0
8475,14
8476,27
8477,0
8478,8
8479,541
8480,5
8481,1
8482,26
8483,273
8484,55
8485,4
8486,4
8487,1577
8488,19
8489,17
8490,36
8491,3
8492,27
8493,32
8494,1662
8495,35
8496,86
8497,1056
8498,0
8499,721
8500,593
8501,0
8502,0
8503,35
8504,827
8505,1334
8506,6
8507,0
8508,1048
8509,235
8510,33
8511,5
8512,1
8513,44
8514,40
8515,25
8516,0
8517,152
8518,15
8519,0
8520,115
8521,1547
8522,0
8523,2
8524,76
8525,0
8526,1
8527,8
8528,2
8529,0
8530,87
8531,50
8532,414
8533,335
8534,241
8535,4
8536,97
8537,11
8538,171
8539,42
8540,4
8541,3
8542,0
8543,3
8544,0
8545,14
8546,1
8547,4
8548,67
8549,2
8550,58
8551,40
8552,182
8553,439
8554,0
8555,31
8556,8
8557,0
8558,7
8559,339
8560,527
8561,690
8562,2
8563,15
8564,149
8565,345
8566,3
8567,287
8568,34
8569,0
8570,494
8571,5
8572,1035
8573,114
8574,2
8575,4
8576,174
8577,1
8578,752
8579,0
8580,0
8581,15
8582,69
8583,67
8584,5
8585,1427
8586,103
8587,1
8588,3
8589,21
8590,1482
8591,541
8592,123
8593,600
8594,846
8595,78
8596,0
8597,1
8598,37
8599,55
8600,0
8601,252
8602,46
8603,2
8604,2
8605,0
8606,6
8607,13
8608,2
8609,1
8610,3
8611,1
8612,3
8613,3
8614,1
8615,0
8616,12
8617,12
8618,1
8619,1
8620,15
8621,197
8622,2
8623,325
8624,2
8625,109
8626,10
8627,10
8628,1
8629,6
8630,451
8631,13
8632,37
8633,10
8634,1
8635,19
8636,257
8637,939
8638,612
8639,1
8640,393
8641,0
8642,19
8643,356
8644,2
8645,1400
8646,38
8647,5
8648,40
8649,266
8650,1134
8651,65
8652,1936
8653,7
8654,80
8655,41
8656,29
8657,10
8658,11
8659,35
8660,0
8661,0
8662,6
8663,1053
8664,1
8665,0
8666,705
8667,97
8668,152
8669,7
8670,7
8671,16
8672,18
8673,317
8674,18
8675,8
8676,6
8677,0
8678,1
8679,1
8680,1699
8681,348
8682,50
8683,1
8684,53
8685,146
8686,0
8687,17
8688,0
8689,3
8690,1589
8691,6
8692,26
8693,0
8694,1611
8695,0
8696,977
8697,31
8698,413
8699,1
8700,1
8701,166
8702,66
8703,929
8704,15
8705,7
8706,1
8707,6
8708,0
8709,14
8710,8
8711,0
8712,0
8713,987
8714,0
8715,0
8716,0
8717,1723
8718,1
8719,79
8720,0
8721,0
8722,107
8723,94
8724,2
8725,4
8726,669
8727,0
8728,1
8729,138
8730,0
8731,0
8732,19
8733,21
8734,0
8735,425
8736,3
8737,5
8738,1
8739,4
8740,0
8741,471
8742,581
8743,0
8744,26
8745,152
8746,85
8747,412
8748,383
8749,0
8750,2
8751,0
8752,1
8753,0
8754,932
8755,13
8756,5
8757,12
8758,4
8759,33
8760,21
8761,182
8762,342
8763,1
8764,7
8765,5
8766,187
8767,0
8768,34
8769,1
8770,30
8771,769
8772,994
8773,1
8774,0
8775,28
8776,90
8777,2
8778,24
8779,736
8780,1
8781,185
8782,8
8783,0
8784,3
8785,769
8786,205
8787,1714
8788,7
8789,6
8790,39
8791,7
8792,18
8793,0
8794,87
8795,232
8796,4
8797,0
8798,0
8799,5
8800,0
8801,385
8802,0
8803,1
8804,20
8805,22
8806,3
8807,0
8808,15
8809,0
8810,23
8811,1
8812,306
8813,706
8814,1282
8815,1421
8816,99
8817,27
8818,978
8819,0
8820,28
8821,762
8822,50
8823,0
8824,57
8825,6
8826,0
8827,1159
8828,185
8829,6
8830,0
8831,9
8832,533
8833,0
8834,0
8835,159
8836,187
8837,3
8838,1
8839,14
8840,110
8841,1
8842,2
8843,19
8844,42
8845,11
8846,1221
8847,0
8848,2
8849,13
8850,14
8851,3
8852,54
8853,1594
8854,23
8855,17
8856,297
8857,59
8858,97
8859,0
8860,1
8861,33
8862,9
8863,54
8864,573
8865,7
8866,0
8867,146
8868,5
8869,7
8870,28
8871,14
8872,0
8873,0
8874,833
8875,1
8876,14
8877,964
8878,1
8879,2
8880,921
8881,131
8882,14
8883,37
8884,0
8885,3
8886,7
8887,18
8888,1018
8889,335
8890,0
8891,18
8892,329
8893,6
8894,82
8895,5
8896,145
8897,10
8898,76
8899,59
8900,6
8901,21
8902,36
8903,1
8904,187
8905,62
8906,2
8907,10
8908,441
8909,810
8910,848
8911,28
8912,779
8913,0
8914,0
8915,0
8916,0
8917,2
8918,0
8919,92
8920,771
8921,0
8922,1
8923,12
8924,1813
8925,1
8926,155
8927,20
8928,10
8929,0
8930,472
8931,7
8932,2
8933,31
8934,165
8935,2
8936,130
8937,137
8938,60
8939,143
8940,3
8941,584
8942,103
8943,0
8944,31
8945,5
8946,1513
8947,4
8948,243
8949,1
8950,4
8951,20
8952,0
8953,16
8954,0
8955,45
8956,911
8957,19
8958,588
8959,0
8960,1
8961,712
8962,28
8963,180
8964,0
8965,13
8966,700
8967,2
8968,25
8969,107
8970,835
8971,448
8972,21
8973,64
8974,0
8975,0
8976,7
8977,51
8978,69
8979,158
8980,386
8981,0
8982,512
8983,2
8984,960
8985,482
8986,5
8987,223
8988,0
8989,221
8990,7
8991,12
8992,11
8993,6
8994,31
8995,2
8996,35
8997,0
8998,4
8999,20
9000,398
9001,12
9002,1
9003,10
9004,66
9005,5
9006,9
9007,3
9008,596
9009,3
9010,63
9011,55
9012,1147
9013,194
9014,1392
9015,196
9016,1
9017,6
9018,6
9019,13
9020,0
9021,33
9022,1
9023,18
9024,1
9025,37
9026,35
9027,84
9028,0
9029,9
9030,174
9031,709
9032,3
9033,3
9034,711
9035,16
9036,1390
9037,10
9038,10
9039,158
9040,240
9041,0
9042,12
9043,0
9044,144
9045,88
9046,116
9047,1
9048,31
9049,56
9050,3
9051,22
9052,22
9053,0
9054,867
9055,9
9056,388
9057,0
9058,2
9059,3
9060,4
9061,11
9062,0
9063,0
9064,1
9065,1191
9066,17
9067,9
9068,263
9069,179
9070,526
9071,805
9072,35
9073,520
9074,7
9075,874
9076,11
9077,1
9078,0
9079,1
9080,0
9081,0
9082,11
9083,0
9084,28
9085,29
9086,37
9087,1
9088,5
9089,65
9090,4
9091,19
9092,0
9093,53
9094,38
9095,3
9096,0
9097,5
9098,0
9099,744
9100,14
9101,4
9102,23
9103,0
9104,2
9105,242
9106,8
9107,6
9108,12
9109,22
9110,1
9111,465
9112,0
9113,0
9114,2
9115,1217
9116,2
9117,1532
9118,62
9119,1858
9120,6
9121,357
9122,28
9123,5
9124,11
9125,11
9126,272
9127,46
9128,6
9129,1454
9130,305
9131,6
9132,551
9133,99
9134,152
9135,0
9136,1338
9137,49
9138,36
9139,2
9140,574
9141,59
9142,10
9143,0
9144,92
9145,179
9146,29
9147,2
9148,1
9149,54
9150,141
9151,863
9152,271
9153,781
9154,11
9155,188
9156,50
9157,194
9158,0
9159,634
9160,16
9161,377
9162,10
9163,1043
9164,0
9165,140
9166,567
9167,0
9168,91
9169,21
9170,106
9171,28
9172,6
9173,0
9174,106
9175,5
9176,27
9177,26
9178,157
9179,21
9180,1
9181,7
9182,5
9183,184
9184,506
9185,9
9186,36
9187,0
9188,6
9189,156
9190,64
9191,17
9192,987
9193,6
9194,2
9195,34
9196,21
9197,31
9198,428
9199,1510
9200,196
9201,131
9202,16
9203,2
9204,0
9205,124
9206,1314
9207,4
9208,3
9209,8
9210,0
9211,305
9212,9
9213,0
9214,893
9215,1
9216,171
9217,0
9218,201
9219,0
9220,0
9221,64
9222,535
9223,7
9224,6
9225,0
9226,75
9227,1276
9228,1197
9229,820
9230,35
9231,0
9232,0
9233,45
9234,0
9235,272
9236,8
9237,0
9238,914
9239,2
9240,0
9241,30
9242,74
9243,6
9244,3
9245,14
9246,0
9247,16
9248,0
9249,4
9250,159
9251,0
9252,1349
9253,478
9254,962
9255,0
9256,5
9257,4
9258,32
9259,3
9260,77
9261,56
9262,4
9263,474
9264,6
9265,95
9266,51
9267,0
9268,1005
9269,136
9270,0
9271,41
9272,128
9273,50
9274,85
9275,4
9276,36
9277,43
9278,0
9279,6
9280,965
9281,152
9282,279
9283,0
9284,25
9285,4
9286,2
9287,144
9288,0
9289,1
9290,3
9291,0
9292,1
9293,3
9294,266
9295,8
9296,42
9297,27
9298,8
9299,20
9300,80
9301,40
9302,564
9303,0
9304,1159
9305,62
9306,234
9307,443
9308,1
9309,518
9310,796
9311,1926
9312,7
9313,2
9314,1
9315,26
9316,237
9317,30
9318,125
9319,2
9320,152
9321,1
9322,1596
9323,76
9324,1545
9325,0
9326,125
9327,0
9328,2
9329,1827
9330,23
9331,14
9332,545
9333,4
9334,5
9335,9
9336,24
9337,1
9338,957
9339,739
9340,3
9341,0
9342,328
9343,75
9344,511
9345,51
9346,480
9347,4
9348,265
9349,121
9350,64
9351,90
9352,668
9353,372
9354,0
9355,633
9356,0
9357,0
9358,26
9359,1
9360,37
9361,702
9362,25
9363,94
9364,31
9365,0
9366,0
9367,244
9368,1950
9369,177
9370,2
9371,17
9372,10
9373,0
9374,1847
9375,1
9376,536
9377,32
9378,6
9379,1477
9380,129
9381,218
9382,14
9383,1277
9384,1040
9385,984
9386,0
9387,0
9388,4
9389,566
9390,237
9391,4
9392,24
9393,0
9394,0
9395,1
9396,0
9397,3
9398,0
9399,612
9400,387
9401,0
9402,10
9403,0
9404,772
9405,0
9406,13
9407,58
9408,5
9409,0
9410,1608
9411,825
9412,1
9413,0
9414,22
9415,0
9416,8
9417,2
9418,44
9419,860
9420,0
9421,9
9422,0
9423,893
9424,0
9425,15
9426,0
9427,168
9428,0
9429,3
9430,0
9431,960
9432,0
9433,0
9434,481
9435,8
9436,5
9437,33
9438,28
9439,1337
9440,1066
9441,41
9442,1
9443,24
9444,2
9445,2
9446,1035
9447,5
9448,1
9449,76
9450,4
9451,313
9452,41
9453,10
9454,0
9455,0
9456,0
9457,6
9458,56
9459,796
9460,7
9461,56
9462,0
9463,1
9464,3
9465,1
9466,6
9467,0
9468,38
9469,1
9470,181
9471,1
9472,35
9473,0
9474,104
9475,449
9476,604
9477,100
9478,729
9479,0
9480,149
9481,0
9482,0
9483,12
9484,127
9485,4
9486,0
9487,89
9488,147
9489,0
9490,6
9491,8
9492,1023
9493,1
9494,1
9495,5
9496,1
9497,0
9498,15
9499,521
9500,25
9501,0
9502,0
9503,0
9504,1
9505,0
9506,62
9507,6
9508,0
9509,44
9510,11
9511,0
9512,53
9513,103
9514,0
9515,124
9516,128
9517,9
9518,3
9519,1133
9520,16
9521,1
9522,0
9523,0
9524,18
9525,21
9526,163
9527,7
9528,20
9529,98
9530,569
9531,40
9532,2
9533,3
9534,748
9535,0
9536,1
9537,579
9538,55
9539,34
9540,1
9541,5
9542,45
9543,0
9544,5
9545,0
9546,1
9547,1373
9548,0
9549,9
9550,56
9551,2
9552,3
9553,3
9554,20
9555,0
9556,0
9557,383
9558,20
9559,2
9560,0
9561,12
9562,150
9563,40
9564,928
9565,0
9566,3
9567,6
9568,1
9569,1
9570,8
9571,1511
9572,55
9573,1340
9574,10
9575,61
9576,62
9577,969
9578,0
9579,12
9580,0
9581,1602
9582,8
9583,0
9584,2
9585,11
9586,0
9587,196
9588,1415
9589,65
9590,3
9591,0
9592,0
9593,0
9594,145
9595,19
9596,13
9597,130
9598,0
9599,1222
9600,1406
9601,5
9602,204
9603,1251
9604,2
9605,103
9606,5
9607,80
9608,1062
9609,10
9610,7
9611,0
9612,1
9613,1
9614,167
9615,39
9616,6
9617,10
9618,16
9619,1313
9620,229
9621,179
9622,5
9623,24
9624,0
9625,44
9626,1
9627,1
9628,262
9629,1
9630,655
9631,2
9632,1
9633,7
9634,1752
9635,2
9636,78
9637,65
9638,0
9639,1
9640,97
9641,1
9642,6
9643,18
9644,2
9645,187
9646,43
9647,0
9648,41
9649,2
9650,3
9651,0
9652,21
9653,59
9654,369
9655,1179
9656,19
9657,7
9658,1
9659,1
9660,17
9661,635
9662,0
9663,143
9664,6
9665,38
9666,30
9667,456
9668,0
9669,947
9670,663
9671,69
9672,2
9673,1041
9674,571
9675,0
9676,1
9677,445
9678,0
9679,0
9680,602
9681,650
9682,116
9683,0
9684,5
9685,578
9686,30
9687,2
9688,1
9689,0
9690,21
9691,0
9692,4
9693,857
9694,38
9695,18
9696,0
9697,0
9698,20
9699,1
9700,0
9701,30
9702,22
9703,448
9704,114
9705,3
9706,3
9707,1
9708,0
9709,3
9710,14
9711,0
9712,0
9713,8
9714,3
9715,1
9716,722
9717,3
9718,1821
9719,0
9720,7
9721,31
9722,81
9723,1279
9724,1
9725,2
9726,10
9727,8
9728,7
9729,2
9730,1072
9731,50
9732,143
9733,578
9734,4
9735,0
9736,7
9737,227
9738,1
9739,1712
9740,389
9741,22
9742,237
9743,1816
9744,2
9745,7
9746,0
9747,1
9748,792
9749,1
9750,33
9751,27
9752,347
9753,1
9754,0
9755,166
9756,468
9757,14
9758,2
9759,4
9760,165
9761,499
9762,2
9763,5
9764,0
9765,41
9766,1103
9767,907
9768,5
9769,4
9770,158
9771,10
9772,83
9773,4
9774,11
9775,1820
9776,1117
9777,9
9778,37
9779,0
9780,35
9781,78
9782,835
9783,54
9784,15
9785,0
9786,1
9787,10
9788,6
9789,1545
9790,1
9791,63
9792,12
9793,22
9794,140
9795,1
9796,36
9797,906
9798,1538
9799,147
9800,825
9801,1
9802,206
9803,85
9804,1
9805,46
9806,1
9807,0
9808,38
9809,1
9810,1
9811,965
9812,0
9813,714
9814,18
9815,12
9816,66
9817,22
9818,4
9819,53
9820,34
9821,31
9822,15
9823,7
9824,238
9825,239
9826,277
9827,1715
9828,0
9829,1298
9830,421
9831,101
9832,2
9833,7
9834,75
9835,359
9836,1067
9837,0
9838,2
9839,796
9840,261
9841,552
9842,37
9843,0
9844,0
9845,434
9846,1
9847,12
9848,31
9849,4
9850,33
9851,126
9852,651
9853,4
9854,34
9855,1
9856,1
9857,46
9858,1916
9859,0
9860,27
9861,3
9862,0
9863,12
9864,11
9865,3
9866,2
9867,2
9868,84
9869,70
9870,10
9871,1
9872,1
9873,17
9874,75
9875,15
9876,24
9877,63
9878,15
9879,3
9880,3
9881,148
9882,1
9883,11
9884,1
9885,32
9886,188
9887,4
9888,170
9889,1063
9890,184
9891,89
9892,1
9893,40
9894,2
9895,1
9896,219
9897,2
9898,218
9899,10
9900,84
9901,53
9902,1413
9903,9
9904,577
9905,38
9906,0
9907,1024
9908,35
9909,354
9910,0
9911,7
9912,16
9913,75
9914,40
9915,0
9916,37
9917,16
9918,2
9919,42
9920,5
9921,181
9922,31
9923,2
9924,4
9925,3
9926,2
9927,15
9928,1
9929,168
9930,0
9931,0
9932,280
9933,252
9934,0
9935,1
9936,1
9937,0
9938,13
9939,482
9940,25
9941,1539
9942,22
9943,1589
9944,753
9945,526
9946,49
9947,30
9948,49
9949,4
9950,1344
9951,0
9952,21
9953,1
9954,1832
9955,4
9956,46
9957,8
9958,10
9959,19
9960,493
9961,20
9962,335
9963,0
9964,40
9965,8
9966,1
9967,0
9968,133
9969,6
9970,1976
9971,791
9972,7
9973,60
9974,0
9975,302
9976,26
9977,16
9978,15
9979,30
9980,78
9981,9
9982,0
9983,0
9984,622
9985,17
9986,4
9987,4
9988,7
9989,0
9990,0
9991,210
9992,17
9993,632
9994,496
9995,1
9996,37
9997,102
9998,0
9999,14
10000,0
10001,210
10002,3
10003,0
10004,0
10005,0
10006,265
10007,0
10008,4
10009,17
10010,9
10011,3
10012,914
10013,90
10014,3
10015,0
10016,214
10017,48
10018,1
10019,1
10020,637
10021,15
10022,106
10023,0
10024,2
10025,188
10026,0
10027,4
10028,0
10029,5
10030,3
10031,25
10032,1518
10033,1823
10034,71
10035,8
10036,28
10037,25
10038,39
10039,3
10040,193
10041,1
10042,55
10043,438
10044,951
10045,17
10046,0
10047,0
10048,157
10049,1
10050,22
10051,5
10052,39
10053,1802
10054,2
10055,1201
10056,16
10057,4
10058,7
10059,62
10060,1
10061,7
10062,5
10063,116
10064,10
10065,1
10066,15
10067,1085
10068,53
10069,16
10070,4
10071,3
10072,3
10073,0
10074,83
10075,0
10076,306
10077,0
10078,0
10079,914
10080,1228
10081,12
10082,51
10083,524
10084,7
10085,1
10086,82
10087,51
10088,2
10089,1277
10090,11
10091,1
10092,2
10093,2
10094,106
10095,1844
10096,0
10097,1136
10098,7
10099,82
10100,1899
10101,1128
10102,569
10103,3
10104,5
10105,1015
10106,40
10107,24
10108,12
10109,2
10110,587
10111,26
10112,2
10113,49
10114,99
10115,0
10116,306
10117,78
10118,163
10119,1
10120,4
10121,0
10122,0
10123,2
10124,100
10125,4
10126,1483
10127,20
10128,391
10129,3
10130,19
10131,0
10132,243
10133,0
10134,3
10135,0
10136,0
10137,21
10138,39
10139,0
10140,21
10141,0
10142,2
10143,20
10144,8
10145,3
10146,201
10147,1
10148,83
10149,6
10150,1447
10151,1
10152,127
10153,213
10154,28
10155,161
10156,0
10157,5
10158,15
10159,12
10160,2
10161,1
10162,19
10163,11
10164,1258
10165,1
10166,0
10167,31
10168,470
10169,28
10170,92
10171,142
10172,1
10173,360
10174,5
10175,67
10176,1
10177,9
10178,1
10179,500
10180,147
10181,1
10182,30
10183,448
10184,37
10185,617
10186,3
10187,0
10188,2
10189,1
10190,1093
10191,1761
10192,0
10193,18
10194,0
10195,34
10196,7
10197,103
10198,640
10199,18
10200,22
10201,0
10202,0
10203,3
10204,0
10205,1
10206,1
10207,5
10208,0
10209,8
10210,3
10211,0
10212,4
10213,275
10214,489
10215,0
10216,5
10217,997
10218,265
10219,19
10220,2
10221,17
10222,3
10223,0
10224,0
10225,311
10226,0
10227,1
10228,1122
10229,24
10230,1
10231,0
10232,49
10233,44
10234,142
10235,6
10236,0
10237,3
10238,0
10239,0
10240,31
10241,2
10242,0
10243,444
10244,87
10245,1
10246,14
10247,28
10248,6
10249,0
10250,1
10251,0
10252,84
10253,447
10254,826
10255,2
10256,310
10257,5
10258,12
10259,0
10260,8
10261,1
10262,1065
10263,1
10264,254
10265,4
10266,0
10267,28
10268,95
10269,93
10270,433
10271,0
10272,73
10273,31
10274,219
10275,423
10276,72
10277,13
10278,103
10279,135
10280,0
10281,54
10282,1387
10283,120
10284,1
10285,0
10286,2
10287,5
10288,37
10289,0
10290,10
10291,10
10292,39
10293,1278
10294,129
10295,10
10296,0
10297,38
10298,1
10299,0
10300,42
10301,0
10302,53
10303,216
10304,222
10305,2
10306,34
10307,332
10308,0
10309,0
10310,0
10311,3
10312,2
10313,1
10314,4
10315,0
10316,11
10317,1
10318,254
10319,3
10320,1220
10321,25
10322,0
10323,7
10324,3
10325,88
10326,325
10327,464
10328,0
10329,2
10330,2
10331,6
10332,1369
10333,15
10334,1921
10335,2
10336,1254
10337,0
10338,90
10339,14
10340,17
10341,5
10342,4
10343,3
10344,106
10345,145
10346,32
10347,0
10348,3
10349,0
10350,4
10351,3
10352,280
10353,9
10354,0
10355,0
10356,0
10357,12
10358,0
10359,19
10360,0
10361,0
10362,7
10363,1
10364,1
10365,0
10366,177
10367,17
10368,2
10369,20
10370,288
10371,483
10372,67
10373,163
10374,8
10375,6
10376,1446
10377,582
10378,1749
10379,55
10380,1183
10381,29
10382,21
10383,37
10384,0
10385,1
10386,2
10387,1425
10388,1803
10389,2
10390,62
10391,24
10392,759
10393,81
10394,187
10395,0
10396,0
10397,98
10398,371
10399,886
10400,84
10401,38
10402,8
10403,76
10404,100
10405,37
10406,5
10407,0
10408,560
10409,23
10410,37
10411,0
10412,103
10413,1
10414,1
10415,14
10416,0
10417,59
10418,2
10419,670
10420,69
10421,16
10422,10
10423,23
10424,0
10425,0
10426,2
10427,26
10428,7
10429,4
10430,531
10431,0
10432,1
10433,1654
10434,91
